Sub 0 RXTX 0/0,Sub 1 RXTX 0/0,Sub 2 RXTX 0/0,Sub 3 RXTX 0/0,Sub 4 RXTX 0/0,Sub 5 RXTX 0/0,Sub 6 RXTX 0/0,Sub 7 RXTX 0/0,Sub 8 RXTX 0/0,Sub 9 RXTX 0/0,Sub 10 RXTX 0/0,Sub 11 RXTX 0/0,Sub 12 RXTX 0/0,Sub 13 RXTX 0/0,Sub 14 RXTX 0/0,Sub 15 RXTX 0/0,Sub 16 RXTX 0/0,Sub 17 RXTX 0/0,Sub 18 RXTX 0/0,Sub 19 RXTX 0/0,Sub 20 RXTX 0/0,Sub 21 RXTX 0/0,Sub 22 RXTX 0/0,Sub 23 RXTX 0/0,Sub 24 RXTX 0/0,Sub 25 RXTX 0/0,Sub 26 RXTX 0/0,Sub 27 RXTX 0/0,Sub 28 RXTX 0/0,Sub 29 RXTX 0/0,Sub 30 RXTX 0/0,Sub 31 RXTX 0/0,Sub 32 RXTX 0/0,Sub 33 RXTX 0/0,Sub 34 RXTX 0/0,Sub 35 RXTX 0/0,Sub 36 RXTX 0/0,Sub 37 RXTX 0/0,Sub 38 RXTX 0/0,Sub 39 RXTX 0/0,Sub 40 RXTX 0/0,Sub 41 RXTX 0/0,Sub 42 RXTX 0/0,Sub 43 RXTX 0/0,Sub 44 RXTX 0/0,Sub 45 RXTX 0/0,Sub 46 RXTX 0/0,Sub 47 RXTX 0/0,Sub 48 RXTX 0/0,Sub 49 RXTX 0/0,Sub 50 RXTX 0/0,Sub 51 RXTX 0/0,Sub 52 RXTX 0/0,Sub 53 RXTX 0/0,Sub 54 RXTX 0/0,Sub 55 RXTX 0/0,Sub 56 RXTX 0/0,Sub 57 RXTX 0/0,Sub 58 RXTX 0/0,Sub 59 RXTX 0/0,Sub 60 RXTX 0/0,Sub 61 RXTX 0/0,Sub 62 RXTX 0/0,Sub 63 RXTX 0/0
40.27757204690553,6.020599913279624,29.37016107464814,28.06179973983887,27.730546933642625,27.520484478194387,27.520484478194387,27.331972651065698,26.830470382388498,26.483600109809316,25.76341350205793,26.020599913279625,26.020599913279625,25.670263661590603,25.95496221825574,25.622928644564745,25.289167002776548,25.932860670204573,24.955443375464483,25.289167002776548,25.289167002776548,25.622928644564745,25.95496221825574,25.95496221825574,26.364878963533656,25.514499979728754,25.888317255942074,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,26.522463410033232,26.283889300503116,26.989700043360187,26.857417386022636,26.848453616444125,26.45422269349092,26.483600109809316,25.68201724066995,26.11723308007342,26.5991620006985,26.532125137753436,26.532125137753436,26.9284691927723,27.16003343634799,26.9284691927723,27.307822756663892,26.9284691927723,26.483600109809316,27.267272090265724,27.611758131557313,27.611758131557313,27.611758131557313,27.634279935629372,28.356905714924252,28.965262174895553,28.633228601204557
40.27757204690553,6.020599913279624,30.277572046905536,29.143431571194405,28.998205024270966,28.603380065709935,28.325089127062363,28.23474229170301,27.67897616018091,27.39572344450092,27.09269960975831,27.09269960975831,26.82145076373832,26.55138434811382,26.857417386022636,26.364878963533656,26.364878963533656,26.9284691927723,26.127838567197355,26.127838567197355,26.364878963533656,26.702458530741243,27.109631189952758,26.857417386022636,27.09269960975831,26.55138434811382,26.702458530741243,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,27.671558660821805,27.331972651065698,27.85329835010767,27.867514221455608,27.788744720027395,27.435097647284298,27.634279935629372,26.857417386022636,27.24275869600789,27.60422483423212,27.965743332104296,27.965743332104296,27.958800173440753,27.965743332104296,27.965743332104296,28.633228601204557,27.965743332104296,27.634279935629372,28.325089127062363,28.721562727482926,28.721562727482926,28.773713458697742,28.603380065709935,29.283958522567136,29.84077033902831,29.986951583116557
40.27757204690553,6.020599913279624,30.511525224473814,29.429995933660408,28.90979596989689,28.382192219076256,28.382192219076256,28.175653695597806,27.98650645445269,27.331972651065698,26.830470382388498,27.032913781186615,26.702458530741243,26.702458530741243,26.9284691927723,26.283889300503116,26.24282095835668,26.55138434811382,26.24282095835668,26.24282095835668,26.283889300503116,26.55138434811382,26.9284691927723,26.9284691927723,27.3559889969818,26.63700925389648,26.90196080028514,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,27.435097647284298,27.307822756663892,27.965743332104296,27.965743332104296,27.671558660821805,27.267272090265724,27.435097647284298,26.78518379040114,27.16003343634799,27.61927838420529,27.520484478194387,27.958800173440753,27.958800173440753,28.175653695597806,27.867514221455608,28.2020145948564,27.867514221455608,27.788744720027395,28.457180179666587,28.721562727482926,28.721562727482926,28.965262174895553,28.633228601204557,29.24795995797912,29.827233876685455,29.547247909790627
40.27757204690553,6.020599913279624,29.041743682841634,27.902851640332415,27.902851640332415,27.16003343634799,26.9284691927723,26.702458530741243,26.483600109809316,26.273658565927324,25.477747053878225,25.888317255942074,25.289167002776548,25.289167002776548,25.563025007672874,24.969296480732147,25.31478917042255,25.4282542695918,24.969296480732147,25.31478917042255,25.118833609788744,25.31478917042255,25.563025007672874,25.563025007672874,25.888317255942074,25.68201724066995,25.670263661590603,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,26.55138434811382,27.109631189952758,27.16003343634799,26.830470382388498,26.63700925389648,26.074550232146688,26.989700043360187,25.71708831808688,26.127838567197355,26.78518379040114,26.665179805548807,26.90196080028514,26.522463410033232,26.6838591669,26.522463410033232,27.032913781186615,27.032913781186615,26.82145076373832,27.17670503002262,27.49736315569061,27.16837723299524,27.671558660821805,27.551122663950714,28.23474229170301,28.506462351830667,29.036325160842374
40.27757204690553,6.020599913279624,29.547247909790627,28.280150642239768,27.97959643737196,27.664128471123995,27.664128471123995,27.520484478194387,26.90196080028514,26.78518379040114,26.19093330626743,26.19093330626743,26.11723308007342,25.68201724066995,26.063813651106052,25.575072019056577,25.575072019056577,26.03144372620182,25.575072019056577,25.575072019056577,25.575072019056577,26.020599913279625,26.063813651106052,26.063813651106052,26.19093330626743,25.76341350205793,26.127838567197355,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,26.63700925389648,26.702458530741243,26.857417386022636,27.09269960975831,26.55138434811382,26.55138434811382,26.60865478003869,26.127838567197355,26.364878963533656,26.483600109809316,26.702458530741243,26.702458530741243,27.032913781186615,27.16837723299524,27.24275869600789,27.24275869600789,27.24275869600789,26.60865478003869,27.458551951737288,27.902851640332415,27.902851640332415,27.87460474518415,27.87460474518415,28.382192219076256,28.836614351536177,29.030899869919438
41.816435378393486,39.55447210577696,24.424797690644485,25.390760987927766,25.010592622177516,24.712917110589387,23.443922736851107,25.31478917042255,23.673559210260187,26.830470382388498,24.955443375464483,23.873898263387293,23.443922736851107,22.671717284030137,26.283889300503116,26.283889300503116,25.95496221825574,21.13943352306837,22.09515014542631,24.377505628203878,24.969296480732147,22.04119982655925,25.010592622177516,25.76341350205793,25.2244423350632,23.26335860928751,24.84299839346786,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,26.45422269349092,21.84691430817599,23.979400086720375,21.958996524092335,25.118833609788744,24.16640507338281,23.26335860928751,24.62397997898956,21.84691430817599,20.5307844348342,25.118833609788744,23.05351369446624,25.31478917042255,23.180633349627616,23.05351369446624,21.613680022349747,25.276299008713387,24.424797690644485,23.010299956639813,22.671717284030137,22.278867046136735,26.283889300503116,24.955443375464483,23.521825181113627,25.05149978319906,26.020599913279625
40.27757204690553,6.020599913279624,29.54242509439325,28.23474229170301,28.432327780980096,27.363965022766426,27.634279935629372,27.09269960975831,27.109631189952758,26.857417386022636,25.76341350205793,26.364878963533656,25.76341350205793,25.514499979728754,25.899496013257078,25.477747053878225,25.888317255942074,25.477747053878225,25.477747053878225,25.477747053878225,25.477747053878225,25.888317255942074,25.68201724066995,25.899496013257078,26.483600109809316,26.020599913279625,25.932860670204573,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,26.9284691927723,26.830470382388498,27.17670503002262,27.267272090265724,27.067177823367587,26.39486489268586,26.989700043360187,26.063813651106052,26.063813651106052,26.9284691927723,26.9284691927723,27.307822756663892,26.9284691927723,27.24275869600789,26.9284691927723,27.723217067229196,27.307822756663892,26.989700043360187,27.435097647284298,27.958800173440753,27.958800173440753,28.06179973983887,28.29946695941636,28.432327780980096,28.85926339801431,29.29418925714293
40.27757204690553,6.020599913279624,29.894498176666918,28.88179493918325,28.23474229170301,27.752462597402364,27.551122663950714,27.3559889969818,27.16837723299524,26.45422269349092,26.127838567197355,26.522463410033232,25.987905067631154,25.987905067631154,25.865873046717546,25.31478917042255,25.2244423350632,25.76341350205793,25.68201724066995,25.68201724066995,25.76341350205793,25.68201724066995,26.39486489268586,26.283889300503116,26.522463410033232,25.888317255942074,25.899496013257078,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,27.109631189952758,27.09269960975831,27.67897616018091,27.551122663950714,27.16837723299524,27.032913781186615,27.331972651065698,26.665179805548807,26.665179805548807,27.032913781186615,27.17670503002262,27.520484478194387,27.520484478194387,27.730546933642625,27.664128471123995,27.98650645445269,27.664128471123995,27.49736315569061,27.81755374652469,28.14913181275074,28.14913181275074,28.325089127062363,28.432327780980096,28.836614351536177,29.309490311675233,29.37016107464814
40.27757204690553,6.020599913279624,29.894498176666918,28.597385661971472,28.356905714924252,28.115750058705935,27.87460474518415,27.634279935629372,27.16003343634799,26.9284691927723,26.127838567197355,26.273658565927324,26.273658565927324,26.074550232146688,26.074550232146688,25.71708831808688,25.289167002776548,26.283889300503116,25.563025007672874,25.71708831808688,25.289167002776548,25.71708831808688,26.074550232146688,26.074550232146688,26.273658565927324,25.76341350205793,25.95496221825574,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,27.458551951737288,27.458551951737288,27.458551951737288,27.98650645445269,27.520484478194387,27.16003343634799,27.61927838420529,26.989700043360187,26.5991620006985,27.307822756663892,27.435097647284298,27.435097647284298,27.363965022766426,27.671558660821805,27.788744720027395,27.867514221455608,27.520484478194387,27.16003343634799,27.958800173440753,28.175653695597806,28.382192219076256,28.29946695941636,28.280150642239768,28.721562727482926,29.405164849325672,29.138138523837167
40.27757204690553,6.020599913279624,29.86771734266245,28.597385661971472,28.382192219076256,27.958800173440753,27.958800173440753,27.752462597402364,27.3559889969818,27.16837723299524,26.45422269349092,26.665179805548807,26.283889300503116,26.127838567197355,26.522463410033232,25.865873046717546,25.76341350205793,26.283889300503116,25.76341350205793,25.76341350205793,25.865873046717546,26.283889300503116,26.522463410033232,26.522463410033232,26.665179805548807,26.074550232146688,26.127838567197355,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,27.16003343634799,26.60865478003869,27.87460474518415,27.032913781186615,26.82145076373832,27.331972651065698,26.665179805548807,25.865873046717546,26.39486489268586,27.267272090265724,27.267272090265724,27.032913781186615,27.267272090265724,27.520484478194387,27.38780558484369,27.38780558484369,27.38780558484369,27.17670503002262,27.98650645445269,28.129133566428557,28.280150642239768,28.43855422623161,28.041394323353504,28.692317197309762,29.20123326290724,29.29418925714293
40.27757204690553,6.020599913279624,29.375178920173468,28.40106094456758,27.634279935629372,27.267272090265724,27.24275869600789,26.857417386022636,26.45422269349092,26.483600109809316,25.622928644564745,26.11723308007342,25.68201724066995,25.31478917042255,25.4282542695918,25.118833609788744,25.118833609788744,25.4282542695918,25.118833609788744,24.653828514484182,25.4282542695918,25.4282542695918,25.987905067631154,25.2244423350632,25.2244423350632,26.063813651106052,25.158738437116792,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,26.063813651106052,26.19093330626743,26.78518379040114,26.665179805548807,26.45422269349092,26.45422269349092,26.830470382388498,26.020599913279625,26.364878963533656,26.364878963533656,26.702458530741243,26.9284691927723,27.16003343634799,27.16003343634799,26.9284691927723,27.24275869600789,27.032913781186615,26.830470382388498,27.3559889969818,27.81755374652469,27.49736315569061,27.664128471123995,27.520484478194387,28.175653695597806,28.603380065709935,29.014583213961124
40.27757204690553,6.020599913279624,30.56142262059052,29.429995933660408,29.079485216122723,28.40106094456758,28.680563618230416,28.325089127062363,27.958800173440753,27.965743332104296,27.267272090265724,27.267272090265724,26.884198220027105,26.884198220027105,26.989700043360187,26.6838591669,26.39486489268586,27.067177823367587,26.39486489268586,26.78518379040114,26.6838591669,27.267272090265724,26.989700043360187,26.884198220027105,26.848453616444125,26.483600109809316,27.24275869600789,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,27.363965022766426,27.520484478194387,28.06179973983887,27.98650645445269,27.97959643737196,27.49736315569061,27.551122663950714,26.9284691927723,27.24275869600789,27.67897616018091,27.958800173440753,28.169038393756605,27.902851640332415,28.129133566428557,27.958800173440753,28.692317197309762,27.958800173440753,28.041394323353504,28.506462351830667,28.87617300335736,28.87617300335736,28.998205024270966,29.014583213961124,29.29418925714293,29.790929006383262,30.038911662369102
