type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,PASSIVE,11:22:33:44:55:66,-56,30,0,0,0,0,0,0,0,0,0,-98,0,8,0,136001,0,38,0,0,0.327053,128,[38 96 2 0 21 -26 18 -23 18 -23 16 -22 15 -22 15 -22 12 -22 11 -21 9 -21 9 -21 8 -21 8 -21 7 -21 5 -21 5 -20 5 -22 4 -20 4 -21 6 -21 5 -21 8 -22 7 -21 9 -21 11 -20 13 -19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 -20 15 -18 18 -18 20 -16 21 -14 19 -14 21 -12 20 -10 21 -10 22 -10 22 -11 22 -11 23 -11 24 -9 23 -11 24 -12 23 -11 22 -13 23 -13 24 -15 24 -15 23 -16 22 -17 23 -19 25 -19 26 -18 ]
CSI_DATA,PASSIVE,11:22:33:44:55:66,-56,30,0,0,0,0,0,0,0,0,0,-98,0,8,0,160096,0,38,0,0,0.351188,128,[38 96 2 0 25 -23 21 -21 20 -20 18 -20 18 -21 16 -20 15 -20 13 -20 11 -20 10 -20 10 -20 10 -20 9 -20 7 -20 6 -20 7 -21 6 -20 6 -20 7 -20 7 -21 9 -21 9 -21 11 -20 12 -19 14 -17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 -17 18 -15 21 -15 22 -12 23 -11 21 -11 22 -9 21 -7 22 -7 23 -6 23 -7 24 -7 24 -7 25 -5 24 -8 25 -8 24 -8 23 -9 25 -9 26 -11 25 -11 25 -12 24 -14 25 -15 27 -16 29 -14 ]
CSI_DATA,PASSIVE,11:22:33:44:55:66,-56,30,0,0,0,0,0,0,0,0,0,-98,0,8,0,181598,0,38,0,0,0.372678,128,[38 96 2 0 16 -30 13 -26 12 -26 11 -25 10 -25 9 -25 8 -24 6 -24 4 -22 4 -23 3 -22 3 -22 2 -23 0 -21 0 -21 1 -22 0 -21 0 -21 1 -21 0 -22 2 -23 3 -23 4 -23 5 -21 8 -21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 -22 12 -21 15 -21 17 -19 18 -18 16 -17 18 -16 18 -13 19 -14 20 -14 20 -15 20 -15 21 -15 22 -13 20 -15 22 -16 20 -15 19 -16 20 -17 20 -19 21 -19 20 -20 18 -21 19 -23 20 -24 21 -23 ]
CSI_DATA,PASSIVE,11:22:33:44:55:66,-56,30,0,0,0,0,0,0,0,0,0,-98,0,8,0,181676,0,38,0,0,0.376441,128,[38 96 2 0 28 -9 24 -8 23 -8 22 -9 22 -9 21 -10 19 -11 18 -11 16 -11 16 -12 16 -12 15 -12 15 -13 14 -13 13 -13 14 -14 12 -13 13 -13 13 -13 13 -14 15 -13 15 -13 17 -12 16 -10 18 -8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 -7 20 -5 22 -4 22 -1 22 0 21 -1 21 2 19 3 20 3 21 4 21 3 21 3 22 3 22 6 22 3 23 3 22 3 21 2 23 2 24 1 24 1 24 -1 24 -2 26 -3 28 -2 27 -1 ]
CSI_DATA,PASSIVE,11:22:33:44:55:66,-56,30,0,0,0,0,0,0,0,0,0,-98,0,8,0,205599,0,38,0,0,0.396679,128,[38 96 2 0 29 -15 25 -14 25 -13 23 -14 22 -14 21 -15 19 -15 18 -15 16 -16 16 -16 15 -16 14 -16 14 -17 12 -17 12 -17 13 -18 11 -17 11 -17 12 -17 12 -18 15 -17 14 -17 16 -16 16 -14 18 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 -12 21 -10 23 -9 24 -6 24 -5 23 -5 24 -2 22 -1 23 -1 24 0 25 -1 25 -1 25 0 25 1 25 -1 27 -1 25 -1 24 -2 26 -2 27 -4 27 -4 27 -5 26 -7 28 -8 30 -8 31 -6 ]
CSI_DATA,PASSIVE,11:22:33:44:55:66,-56,30,0,0,0,0,0,0,0,0,0,-98,0,8,0,205696,0,38,0,0,0.400050,128,[38 96 2 0 33 -6 29 -6 27 -7 25 -8 25 -8 24 -9 23 -10 21 -10 19 -11 19 -12 18 -12 18 -12 18 -13 16 -13 15 -14 16 -14 15 -14 15 -14 16 -13 16 -14 18 -13 18 -13 20 -12 19 -10 21 -7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 -5 23 -3 25 -1 25 1 24 3 23 2 23 5 21 6 22 6 23 7 23 6 24 7 24 7 24 9 24 6 25 6 24 6 24 5 26 5 27 4 27 4 28 2 27 1 29 0 31 0 30 1 ]
CSI_DATA,PASSIVE,11:22:33:44:55:66,-56,30,0,0,0,0,0,0,0,0,0,-98,0,8,0,214338,0,38,0,0,0.405398,128,[38 96 2 0 21 19 19 16 19 16 18 14 18 13 18 12 18 11 18 10 17 8 18 8 17 7 17 7 18 6 17 5 18 4 18 5 17 5 18 4 17 6 18 4 18 6 18 6 18 8 17 9 15 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 14 15 17 14 18 11 19 10 19 9 18 10 20 7 18 7 19 6 21 8 20 7 21 7 20 5 21 7 20 8 21 8 21 9 20 9 21 11 21 11 20 12 21 13 20 15 21 15 22 15 24 ]
CSI_DATA,PASSIVE,11:22:33:44:55:66,-56,30,0,0,0,0,0,0,0,0,0,-98,0,8,0,219325,0,38,0,0,0.410381,128,[38 96 2 0 15 -26 12 -23 12 -22 10 -22 10 -22 9 -22 7 -21 6 -21 4 -20 4 -20 3 -20 3 -19 2 -20 0 -19 0 -19 1 -20 0 -19 0 -19 0 -19 0 -20 2 -20 2 -20 4 -20 4 -19 7 -19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 -19 12 -18 14 -17 16 -16 16 -14 16 -14 17 -13 17 -11 17 -12 18 -11 18 -12 18 -12 19 -12 20 -11 19 -13 19 -13 19 -13 17 -13 19 -14 19 -16 19 -16 18 -17 17 -18 17 -20 18 -21 20 -20 ]
CSI_DATA,PASSIVE,78:11:DC:66:EC:94,-84,11,0,0,0,0,0,0,0,0,0,-98,0,8,0,219587,0,1528,0,0,0.413944,128,[-8 -123 95 0 14 -9 15 -11 14 -11 14 -10 14 -5 14 -12 13 -8 19 -11 13 -12 10 -12 10 -11 11 -8 19 -8 19 -8 13 -15 9 -7 9 -9 15 -7 17 -5 12 -4 14 -11 19 -4 18 -3 14 -4 17 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 -9 12 -3 13 -9 11 -6 15 -10 15 -6 14 -4 13 -11 12 -3 8 -7 17 -6 9 -11 18 -4 12 -8 11 -9 8 -9 16 -9 14 -9 10 -10 8 -11 12 -5 13 -16 12 -13 12 -9 16 -8 16 -12 ]
CSI_DATA,PASSIVE,11:22:33:44:55:66,-56,30,0,0,0,0,0,0,0,0,0,-98,0,8,0,232072,0,38,0,0,0.423137,128,[38 96 2 0 18 24 15 21 16 21 16 17 16 18 16 16 17 15 17 14 16 11 17 12 16 11 16 10 17 10 17 8 18 8 17 8 17 8 17 8 17 8 18 8 17 9 17 10 18 11 16 12 14 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 18 11 19 9 21 7 22 5 22 6 20 4 22 2 20 2 20 3 22 3 22 3 23 3 22 1 23 3 22 4 24 3 23 4 22 5 23 7 24 7 24 8 24 10 24 11 24 12 25 11 27 ]
